Domain Code,Domain,Area Code (FAO),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","128","China, Macao SAR","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","110.040089","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","128","China, Macao SAR","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","110.170288","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","128","China, Macao SAR","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","110.257087","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","128","China, Macao SAR","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","110.734485","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","128","China, Macao SAR","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","111.244432","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","128","China, Macao SAR","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","111.61333","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","128","China, Macao SAR","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","112.676624","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","128","China, Macao SAR","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","113.43612","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","128","China, Macao SAR","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","114.130516","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","128","China, Macao SAR","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","114.152216","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","41","China, mainland","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","107.7616","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","41","China, mainland","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","110.2401","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","41","China, mainland","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","109.5787","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","41","China, mainland","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","109.5787","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","41","China, mainland","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","109.6883","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","41","China, mainland","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","109.4689","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","41","China, mainland","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","110.2352","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","41","China, mainland","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","112.6604","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","41","China, mainland","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","115.5895","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","41","China, mainland","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","119.7508","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","41","China, mainland","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","121.9051","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","41","China, mainland","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","121.4388","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","44","Colombia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","116.7418","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","44","Colombia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","116.9951","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","44","Colombia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","118.1119","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","44","Colombia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","119.3668","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","44","Colombia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","120.1497","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","44","Colombia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","121.1743","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","44","Colombia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","121.9687","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","44","Colombia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","121.8075","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","44","Colombia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","122.3717","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","44","Colombia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","122.6825","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","44","Colombia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","122.1184","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","44","Colombia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","121.8075","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","45","Comoros","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","105.880128","","Official data","base year is 2015"
"CP","Consumer Price Indices","45","Comoros","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","105.213759","","Official data","base year is 2015"
"CP","Consumer Price Indices","45","Comoros","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","103.918926","","Official data","base year is 2015"
"CP","Consumer Price Indices","45","Comoros","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","106.550932","","Official data","base year is 2015"
"CP","Consumer Price Indices","45","Comoros","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","108.562178","","Official data","base year is 2015"
"CP","Consumer Price Indices","45","Comoros","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","111.573265","","Official data","base year is 2015"
"CP","Consumer Price Indices","45","Comoros","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","114.459399","","Official data","base year is 2015"
"CP","Consumer Price Indices","45","Comoros","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","116.184555","","Official data","base year is 2015"
"CP","Consumer Price Indices","45","Comoros","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","116.645443","","Official data","base year is 2015"
"CP","Consumer Price Indices","45","Comoros","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","117.479098","","Official data","base year is 2015"
"CP","Consumer Price Indices","45","Comoros","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","113.521745","","Official data","base year is 2015"
"CP","Consumer Price Indices","45","Comoros","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","114.541568","","Official data","base year is 2015"
"CP","Consumer Price Indices","46","Congo","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","96.998078","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","46","Congo","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","97.777321","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","46","Congo","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","97.618959","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","46","Congo","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","98.816412","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","46","Congo","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","97.572995","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","46","Congo","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","98.388146","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","46","Congo","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","99.921494","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","46","Congo","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","99.79958","X","International reliable sources","base year is 2015"
